LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue,DataValueAlt
MS,Mississippi,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MS,Mississippi,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.2,27.2
MS,Mississippi,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MS,Mississippi,BRFSS,Tobacco,%,Age-adjusted Prevalence,30.4,30.4
MS,Mississippi,BRFSS,Tobacco,%,Age-adjusted Prevalence,23,23
MS,Mississippi,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.8,23.8
MT,Montana,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MT,Montana,BRFSS,Tobacco,%,Age-adjusted Prevalence,19.6,19.6
MT,Montana,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.5,26.5
MT,Montana,BRFSS,Tobacco,%,Age-adjusted Prevalence,20.2,20.2
MT,Montana,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.4,16.4
MT,Montana,BRFSS,Tobacco,%,Age-adjusted Prevalence,35.9,35.9
MT,Montana,BRFSS,Tobacco,%,Age-adjusted Prevalence,20,20
MT,Montana,BRFSS,Tobacco,%,Age-adjusted Prevalence,18.6,18.6
NC,North Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.5,21.5
NC,North Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.6,16.6
NC,North Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,9,9
NC,North Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.4,22.4
NC,North Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,29,29
NC,North Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,15.8,15.8
NC,North Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,19.4,19.4
NC,North Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,21,21
ND,North Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
ND,North Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.1,16.1
ND,North Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
ND,North Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.3,22.3
ND,North Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.5,27.5
ND,North Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,35.4,35.4
ND,North Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,19.3,19.3
ND,North Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,18,18
NE,Nebraska,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.7,23.7
NE,Nebraska,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.4,16.4
NE,Nebraska,BRFSS,Tobacco,%,Age-adjusted Prevalence,14.9,14.9
NE,Nebraska,BRFSS,Tobacco,%,Age-adjusted Prevalence,18.6,18.6
NE,Nebraska,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.3,21.3
NE,Nebraska,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.9,22.9
NE,Nebraska,BRFSS,Tobacco,%,Age-adjusted Prevalence,17.5,17.5
NE,Nebraska,BRFSS,Tobacco,%,Age-adjusted Prevalence,17.4,17.4
NH,New Hampshire,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NH,New Hampshire,BRFSS,Tobacco,%,Age-adjusted Prevalence,15.8,15.8
NH,New Hampshire,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NH,New Hampshire,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.7,16.7
NH,New Hampshire,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.9,27.9
NH,New Hampshire,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.2,16.2
NH,New Hampshire,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.3,16.3
NH,New Hampshire,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.4,16.4
NJ,New Jersey,BRFSS,Tobacco,%,Age-adjusted Prevalence,18.6,18.6
NJ,New Jersey,BRFSS,Tobacco,%,Age-adjusted Prevalence,11.6,11.6
NJ,New Jersey,BRFSS,Tobacco,%,Age-adjusted Prevalence,10.7,10.7
NJ,New Jersey,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.1,16.1
NJ,New Jersey,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NJ,New Jersey,BRFSS,Tobacco,%,Age-adjusted Prevalence,9.7,9.7
NJ,New Jersey,BRFSS,Tobacco,%,Age-adjusted Prevalence,13.9,13.9
NJ,New Jersey,BRFSS,Tobacco,%,Age-adjusted Prevalence,15,15
NM,New Mexico,BRFSS,Tobacco,%,Age-adjusted Prevalence,32.2,32.2
NM,New Mexico,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.6,16.6
NM,New Mexico,BRFSS,Tobacco,%,Age-adjusted Prevalence,17.8,17.8
NM,New Mexico,BRFSS,Tobacco,%,Age-adjusted Prevalence,19.2,19.2
NM,New Mexico,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NM,New Mexico,BRFSS,Tobacco,%,Age-adjusted Prevalence,14.5,14.5
NM,New Mexico,BRFSS,Tobacco,%,Age-adjusted Prevalence,17.9,17.9
NM,New Mexico,BRFSS,Tobacco,%,Age-adjusted Prevalence,18.4,18.4
NV,Nevada,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.7,27.7
NV,Nevada,BRFSS,Tobacco,%,Age-adjusted Prevalence,14.4,14.4
NV,Nevada,BRFSS,Tobacco,%,Age-adjusted Prevalence,13.5,13.5
NV,Nevada,BRFSS,Tobacco,%,Age-adjusted Prevalence,21,21
NV,Nevada,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.3,25.3
NV,Nevada,BRFSS,Tobacco,%,Age-adjusted Prevalence,18.6,18.6
NV,Nevada,BRFSS,Tobacco,%,Age-adjusted Prevalence,17.8,17.8
NV,Nevada,BRFSS,Tobacco,%,Age-adjusted Prevalence,18.3,18.3
NY,New York,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.2,16.2
NY,New York,BRFSS,Tobacco,%,Age-adjusted Prevalence,13,13
NY,New York,BRFSS,Tobacco,%,Age-adjusted Prevalence,13.6,13.6
NY,New York,BRFSS,Tobacco,%,Age-adjusted Prevalence,17.9,17.9
NY,New York,BRFSS,Tobacco,%,Age-adjusted Prevalence,20.4,20.4
NY,New York,BRFSS,Tobacco,%,Age-adjusted Prevalence,11.5,11.5
NY,New York,BRFSS,Tobacco,%,Age-adjusted Prevalence,15.4,15.4
NY,New York,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.8,16.8
OH,Ohio,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.4,28.4
OH,Ohio,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.2,21.2
OH,Ohio,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.8,26.8
OH,Ohio,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.6,23.6
OH,Ohio,BRFSS,Tobacco,%,Age-adjusted Prevalence,32.8,32.8
OH,Ohio,BRFSS,Tobacco,%,Age-adjusted Prevalence,13,13
OH,Ohio,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.4,22.4
OH,Ohio,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.4,21.4
OK,Oklahoma,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.3,25.3
OK,Oklahoma,BRFSS,Tobacco,%,Age-adjusted Prevalence,20.9,20.9
OK,Oklahoma,BRFSS,Tobacco,%,Age-adjusted Prevalence,14.7,14.7
OK,Oklahoma,BRFSS,Tobacco,%,Age-adjusted Prevalence,24.3,24.3
OK,Oklahoma,BRFSS,Tobacco,%,Age-adjusted Prevalence,33.5,33.5
OK,Oklahoma,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.2,26.2
OK,Oklahoma,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.5,22.5
OK,Oklahoma,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.5,22.5
OR,Oregon,BRFSS,Tobacco,%,Age-adjusted Prevalence,30.1,30.1
OR,Oregon,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.9,16.9
OR,Oregon,BRFSS,Tobacco,%,Age-adjusted Prevalence,12.5,12.5
OR,Oregon,BRFSS,Tobacco,%,Age-adjusted Prevalence,18.3,18.3
OR,Oregon,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.2,28.2
OR,Oregon,BRFSS,Tobacco,%,Age-adjusted Prevalence,15.8,15.8
OR,Oregon,BRFSS,Tobacco,%,Age-adjusted Prevalence,17.5,17.5
OR,Oregon,BRFSS,Tobacco,%,Age-adjusted Prevalence,17.3,17.3
PA,Pennsylvania,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.9,25.9
PA,Pennsylvania,BRFSS,Tobacco,%,Age-adjusted Prevalence,17.5,17.5
PA,Pennsylvania,BRFSS,Tobacco,%,Age-adjusted Prevalence,20.6,20.6
PA,Pennsylvania,BRFSS,Tobacco,%,Age-adjusted Prevalence,20.6,20.6
PA,Pennsylvania,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.6,23.6
PA,Pennsylvania,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
PA,Pennsylvania,BRFSS,Tobacco,%,Age-adjusted Prevalence,19,19
PA,Pennsylvania,BRFSS,Tobacco,%,Age-adjusted Prevalence,18.4,18.4
PR,Puerto Rico,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Tobacco,%,Age-adjusted Prevalence,7.8,7.8
PR,Puerto Rico,BRFSS,Tobacco,%,Age-adjusted Prevalence,11.2,11.2
PR,Puerto Rico,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Tobacco,%,Age-adjusted Prevalence,11.2,11.2
PR,Puerto Rico,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Tobacco,%,Age-adjusted Prevalence,19.3,19.3
RI,Rhode Island,BRFSS,Tobacco,%,Age-adjusted Prevalence,13.3,13.3
RI,Rhode Island,BRFSS,Tobacco,%,Age-adjusted Prevalence,11.1,11.1
RI,Rhode Island,BRFSS,Tobacco,%,Age-adjusted Prevalence,19.1,19.1
RI,Rhode Island,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.7,21.7
RI,Rhode Island,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.2,16.2
RI,Rhode Island,BRFSS,Tobacco,%,Age-adjusted Prevalence,17.1,17.1
SC,South Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,19.5,19.5
SC,South Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.8,16.8
SC,South Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,8.7,8.7
SC,South Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.9,23.9
SC,South Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,38.2,38.2
SC,South Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.1,21.1
SC,South Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,20.3,20.3
SC,South Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.1,21.1
SD,South Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.1,22.1
SD,South Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.6,21.6
SD,South Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,19.9,19.9
SD,South Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.7,25.7
SD,South Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,37.6,37.6
SD,South Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,20.9,20.9
SD,South Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,18.6,18.6
TN,Tennessee,BRFSS,Tobacco,%,Age-adjusted Prevalence,18.7,18.7
TN,Tennessee,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.3,21.3
TN,Tennessee,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.2,23.2
TN,Tennessee,BRFSS,Tobacco,%,Age-adjusted Prevalence,34.7,34.7
TN,Tennessee,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.8,22.8
TN,Tennessee,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.2,22.2
TN,Tennessee,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.3,23.3
TX,Texas,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.6,16.6
TX,Texas,BRFSS,Tobacco,%,Age-adjusted Prevalence,12.3,12.3
TX,Texas,BRFSS,Tobacco,%,Age-adjusted Prevalence,12.3,12.3
TX,Texas,BRFSS,Tobacco,%,Age-adjusted Prevalence,18,18
TX,Texas,BRFSS,Tobacco,%,Age-adjusted Prevalence,22,22
TX,Texas,BRFSS,Tobacco,%,Age-adjusted Prevalence,9,9
TX,Texas,BRFSS,Tobacco,%,Age-adjusted Prevalence,15.1,15.1
TX,Texas,BRFSS,Tobacco,%,Age-adjusted Prevalence,18.2,18.2
US,United States,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.1,16.1
US,United States,BRFSS,Tobacco,%,Age-adjusted Prevalence,19.7,19.7
US,United States,BRFSS,Tobacco,%,Age-adjusted Prevalence,17.8,17.8
UT,Utah,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
UT,Utah,BRFSS,Tobacco,%,Age-adjusted Prevalence,7,7
UT,Utah,BRFSS,Tobacco,%,Age-adjusted Prevalence,11.4,11.4
UT,Utah,BRFSS,Tobacco,%,Age-adjusted Prevalence,11,11
UT,Utah,BRFSS,Tobacco,%,Age-adjusted Prevalence,15,15
UT,Utah,BRFSS,Tobacco,%,Age-adjusted Prevalence,8.1,8.1
UT,Utah,BRFSS,Tobacco,%,Age-adjusted Prevalence,9,9
UT,Utah,BRFSS,Tobacco,%,Age-adjusted Prevalence,8.7,8.7
VA,Virginia,BRFSS,Tobacco,%,Age-adjusted Prevalence,19.3,19.3
VA,Virginia,BRFSS,Tobacco,%,Age-adjusted Prevalence,14.7,14.7
VA,Virginia,BRFSS,Tobacco,%,Age-adjusted Prevalence,14,14
VA,Virginia,BRFSS,Tobacco,%,Age-adjusted Prevalence,18.9,18.9
VA,Virginia,BRFSS,Tobacco,%,Age-adjusted Prevalence,18.8,18.8
VA,Virginia,BRFSS,Tobacco,%,Age-adjusted Prevalence,10.6,10.6
VA,Virginia,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.8,16.8
VA,Virginia,BRFSS,Tobacco,%,Age-adjusted Prevalence,17.6,17.6
VI,Virgin Islands,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Tobacco,%,Age-adjusted Prevalence,15,15
VT,Vermont,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Tobacco,%,Age-adjusted Prevalence,18.5,18.5
VT,Vermont,BRFSS,Tobacco,%,Age-adjusted Prevalence,28,28
VT,Vermont,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.4,23.4
VT,Vermont,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.7,16.7
VT,Vermont,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.6,16.6
WA,Washington,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.8,21.8
WA,Washington,BRFSS,Tobacco,%,Age-adjusted Prevalence,13.7,13.7
WA,Washington,BRFSS,Tobacco,%,Age-adjusted Prevalence,12.5,12.5
WA,Washington,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.5,16.5
WA,Washington,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.8,27.8
WA,Washington,BRFSS,Tobacco,%,Age-adjusted Prevalence,13.3,13.3
WA,Washington,BRFSS,Tobacco,%,Age-adjusted Prevalence,15.1,15.1
WA,Washington,BRFSS,Tobacco,%,Age-adjusted Prevalence,15.5,15.5
WI,Wisconsin,BRFSS,Tobacco,%,Age-adjusted Prevalence,36.4,36.4
WI,Wisconsin,BRFSS,Tobacco,%,Age-adjusted Prevalence,15.2,15.2
WI,Wisconsin,BRFSS,Tobacco,%,Age-adjusted Prevalence,9.6,9.6
WI,Wisconsin,BRFSS,Tobacco,%,Age-adjusted Prevalence,20.3,20.3
WI,Wisconsin,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.9,22.9
WI,Wisconsin,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.1,28.1
WI,Wisconsin,BRFSS,Tobacco,%,Age-adjusted Prevalence,17.8,17.8
WI,Wisconsin,BRFSS,Tobacco,%,Age-adjusted Prevalence,16.6,16.6
WV,West Virginia,BRFSS,Tobacco,%,Age-adjusted Prevalence,32.1,32.1
WV,West Virginia,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.9,27.9
WV,West Virginia,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.9,26.9
WV,West Virginia,BRFSS,Tobacco,%,Age-adjusted Prevalence,35.9,35.9
WV,West Virginia,BRFSS,Tobacco,%,Age-adjusted Prevalence,40.9,40.9
WV,West Virginia,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.4,27.4
WV,West Virginia,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.1,27.1
WY,Wyoming,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Tobacco,%,Age-adjusted Prevalence,18,18
WY,Wyoming,BRFSS,Tobacco,%,Age-adjusted Prevalence,15.2,15.2
WY,Wyoming,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.1,21.1
WY,Wyoming,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.1,27.1
WY,Wyoming,BRFSS,Tobacco,%,Age-adjusted Prevalence,19.6,19.6
WY,Wyoming,BRFSS,Tobacco,%,Age-adjusted Prevalence,18.7,18.7
AK,Alaska,BRFSS,Tobacco,%,Crude Prevalence,,
AK,Alaska,BRFSS,Tobacco,%,Crude Prevalence,18.5,18.5
AK,Alaska,BRFSS,Tobacco,%,Crude Prevalence,32,32
AK,Alaska,BRFSS,Tobacco,%,Crude Prevalence,25.7,25.7
AK,Alaska,BRFSS,Tobacco,%,Crude Prevalence,15.8,15.8
AL,Alabama,BRFSS,Tobacco,%,Crude Prevalence,20,20
AL,Alabama,BRFSS,Tobacco,%,Crude Prevalence,19.2,19.2
AL,Alabama,BRFSS,Tobacco,%,Crude Prevalence,20.2,20.2
AL,Alabama,BRFSS,Tobacco,%,Crude Prevalence,23.8,23.8
AL,Alabama,BRFSS,Tobacco,%,Crude Prevalence,35.3,35.3
AL,Alabama,BRFSS,Tobacco,%,Crude Prevalence,21.6,21.6
AL,Alabama,BRFSS,Tobacco,%,Crude Prevalence,21.4,21.4
AL,Alabama,BRFSS,Tobacco,%,Crude Prevalence,21.9,21.9
AR,Arkansas,BRFSS,Tobacco,%,Crude Prevalence,27.4,27.4
AR,Arkansas,BRFSS,Tobacco,%,Crude Prevalence,22.1,22.1
AR,Arkansas,BRFSS,Tobacco,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Tobacco,%,Crude Prevalence,27.8,27.8
AR,Arkansas,BRFSS,Tobacco,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Tobacco,%,Crude Prevalence,25.4,25.4
AR,Arkansas,BRFSS,Tobacco,%,Crude Prevalence,24.9,24.9
AR,Arkansas,BRFSS,Tobacco,%,Crude Prevalence,24.9,24.9
AZ,Arizona,BRFSS,Tobacco,%,Crude Prevalence,15,15
AZ,Arizona,BRFSS,Tobacco,%,Crude Prevalence,12,12
AZ,Arizona,BRFSS,Tobacco,%,Crude Prevalence,12.8,12.8
AZ,Arizona,BRFSS,Tobacco,%,Crude Prevalence,16.2,16.2
AZ,Arizona,BRFSS,Tobacco,%,Crude Prevalence,,
AZ,Arizona,BRFSS,Tobacco,%,Crude Prevalence,13,13
AZ,Arizona,BRFSS,Tobacco,%,Crude Prevalence,14.7,14.7
CA,California,BRFSS,Tobacco,%,Crude Prevalence,14.6,14.6
CA,California,BRFSS,Tobacco,%,Crude Prevalence,8.3,8.3
CA,California,BRFSS,Tobacco,%,Crude Prevalence,10.7,10.7
CA,California,BRFSS,Tobacco,%,Crude Prevalence,15.2,15.2
CA,California,BRFSS,Tobacco,%,Crude Prevalence,16.1,16.1
CA,California,BRFSS,Tobacco,%,Crude Prevalence,7.8,7.8
CA,California,BRFSS,Tobacco,%,Crude Prevalence,11.7,11.7
CA,California,BRFSS,Tobacco,%,Crude Prevalence,13.3,13.3
CO,Colorado,BRFSS,Tobacco,%,Crude Prevalence,23.6,23.6
CO,Colorado,BRFSS,Tobacco,%,Crude Prevalence,14.2,14.2
CO,Colorado,BRFSS,Tobacco,%,Crude Prevalence,15.6,15.6
CO,Colorado,BRFSS,Tobacco,%,Crude Prevalence,17.1,17.1
CO,Colorado,BRFSS,Tobacco,%,Crude Prevalence,20.9,20.9
CO,Colorado,BRFSS,Tobacco,%,Crude Prevalence,17.4,17.4
CO,Colorado,BRFSS,Tobacco,%,Crude Prevalence,15.6,15.6
CO,Colorado,BRFSS,Tobacco,%,Crude Prevalence,15.2,15.2
CT,Connecticut,BRFSS,Tobacco,%,Crude Prevalence,16.9,16.9
CT,Connecticut,BRFSS,Tobacco,%,Crude Prevalence,10.9,10.9
CT,Connecticut,BRFSS,Tobacco,%,Crude Prevalence,15.4,15.4
CT,Connecticut,BRFSS,Tobacco,%,Crude Prevalence,16.3,16.3
CT,Connecticut,BRFSS,Tobacco,%,Crude Prevalence,17.9,17.9
CT,Connecticut,BRFSS,Tobacco,%,Crude Prevalence,10.8,10.8
CT,Connecticut,BRFSS,Tobacco,%,Crude Prevalence,13.5,13.5
CT,Connecticut,BRFSS,Tobacco,%,Crude Prevalence,12.9,12.9
DC,District of Columbia,BRFSS,Tobacco,%,Crude Prevalence,24.6,24.6
DC,District of Columbia,BRFSS,Tobacco,%,Crude Prevalence,16.1,16.1
DC,District of Columbia,BRFSS,Tobacco,%,Crude Prevalence,,
DC,District of Columbia,BRFSS,Tobacco,%,Crude Prevalence,15.8,15.8
DC,District of Columbia,BRFSS,Tobacco,%,Crude Prevalence,40.7,40.7
DC,District of Columbia,BRFSS,Tobacco,%,Crude Prevalence,,
DC,District of Columbia,BRFSS,Tobacco,%,Crude Prevalence,16,16
DC,District of Columbia,BRFSS,Tobacco,%,Crude Prevalence,7,7
DE,Delaware,BRFSS,Tobacco,%,Crude Prevalence,17.2,17.2
DE,Delaware,BRFSS,Tobacco,%,Crude Prevalence,14.2,14.2
DE,Delaware,BRFSS,Tobacco,%,Crude Prevalence,13.7,13.7
DE,Delaware,BRFSS,Tobacco,%,Crude Prevalence,20.9,20.9
DE,Delaware,BRFSS,Tobacco,%,Crude Prevalence,,
DE,Delaware,BRFSS,Tobacco,%,Crude Prevalence,14.3,14.3
DE,Delaware,BRFSS,Tobacco,%,Crude Prevalence,17.4,17.4
DE,Delaware,BRFSS,Tobacco,%,Crude Prevalence,17.9,17.9
FL,Florida,BRFSS,Tobacco,%,Crude Prevalence,14,14
FL,Florida,BRFSS,Tobacco,%,Crude Prevalence,14.3,14.3
FL,Florida,BRFSS,Tobacco,%,Crude Prevalence,13,13
FL,Florida,BRFSS,Tobacco,%,Crude Prevalence,18.7,18.7
FL,Florida,BRFSS,Tobacco,%,Crude Prevalence,15.2,15.2
FL,Florida,BRFSS,Tobacco,%,Crude Prevalence,15.8,15.8
FL,Florida,BRFSS,Tobacco,%,Crude Prevalence,17.4,17.4
GA,Georgia,BRFSS,Tobacco,%,Crude Prevalence,16.9,16.9
GA,Georgia,BRFSS,Tobacco,%,Crude Prevalence,15.5,15.5
GA,Georgia,BRFSS,Tobacco,%,Crude Prevalence,,
GA,Georgia,BRFSS,Tobacco,%,Crude Prevalence,20,20
GA,Georgia,BRFSS,Tobacco,%,Crude Prevalence,24.9,24.9
GA,Georgia,BRFSS,Tobacco,%,Crude Prevalence,19.1,19.1
GA,Georgia,BRFSS,Tobacco,%,Crude Prevalence,17.7,17.7
GA,Georgia,BRFSS,Tobacco,%,Crude Prevalence,19,19
GU,Guam,BRFSS,Tobacco,%,Crude Prevalence,,
GU,Guam,BRFSS,Tobacco,%,Crude Prevalence,22.3,22.3
GU,Guam,BRFSS,Tobacco,%,Crude Prevalence,39,39
GU,Guam,BRFSS,Tobacco,%,Crude Prevalence,32.5,32.5
GU,Guam,BRFSS,Tobacco,%,Crude Prevalence,38.5,38.5
GU,Guam,BRFSS,Tobacco,%,Crude Prevalence,25.6,25.6
GU,Guam,BRFSS,Tobacco,%,Crude Prevalence,27.4,27.4
GU,Guam,BRFSS,Tobacco,%,Crude Prevalence,,
HI,Hawaii,BRFSS,Tobacco,%,Crude Prevalence,,
HI,Hawaii,BRFSS,Tobacco,%,Crude Prevalence,10.8,10.8
HI,Hawaii,BRFSS,Tobacco,%,Crude Prevalence,17.7,17.7
HI,Hawaii,BRFSS,Tobacco,%,Crude Prevalence,18.7,18.7
HI,Hawaii,BRFSS,Tobacco,%,Crude Prevalence,11.8,11.8
HI,Hawaii,BRFSS,Tobacco,%,Crude Prevalence,14.1,14.1
HI,Hawaii,BRFSS,Tobacco,%,Crude Prevalence,13,13
IA,Iowa,BRFSS,Tobacco,%,Crude Prevalence,24.9,24.9
IA,Iowa,BRFSS,Tobacco,%,Crude Prevalence,16.7,16.7
IA,Iowa,BRFSS,Tobacco,%,Crude Prevalence,15.5,15.5
IA,Iowa,BRFSS,Tobacco,%,Crude Prevalence,19.5,19.5
IA,Iowa,BRFSS,Tobacco,%,Crude Prevalence,,
IA,Iowa,BRFSS,Tobacco,%,Crude Prevalence,26.9,26.9
IA,Iowa,BRFSS,Tobacco,%,Crude Prevalence,18.1,18.1
IA,Iowa,BRFSS,Tobacco,%,Crude Prevalence,17.8,17.8
ID,Idaho,BRFSS,Tobacco,%,Crude Prevalence,,
ID,Idaho,BRFSS,Tobacco,%,Crude Prevalence,13,13
ID,Idaho,BRFSS,Tobacco,%,Crude Prevalence,15.1,15.1
ID,Idaho,BRFSS,Tobacco,%,Crude Prevalence,14.6,14.6
ID,Idaho,BRFSS,Tobacco,%,Crude Prevalence,,
ID,Idaho,BRFSS,Tobacco,%,Crude Prevalence,28.4,28.4
ID,Idaho,BRFSS,Tobacco,%,Crude Prevalence,13.8,13.8
ID,Idaho,BRFSS,Tobacco,%,Crude Prevalence,13.1,13.1
IL,Illinois,BRFSS,Tobacco,%,Crude Prevalence,16,16
IL,Illinois,BRFSS,Tobacco,%,Crude Prevalence,12.8,12.8
IL,Illinois,BRFSS,Tobacco,%,Crude Prevalence,10.9,10.9
IL,Illinois,BRFSS,Tobacco,%,Crude Prevalence,,
