LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,8.7
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,9.4
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,8.2
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,9.7
AK,Alaska,YRBSS,Alcohol,%,Crude Prevalence,22.5
AK,Alaska,YRBSS,Alcohol,%,Crude Prevalence,12.8
AK,Alaska,BRFSS,Alcohol,%,Age-adjusted Prevalence,28.8
AK,Alaska,BRFSS,Alcohol,%,Age-adjusted Prevalence,15
AK,Alaska,BRFSS,Alcohol,%,Age-adjusted Prevalence,21.6
AK,Alaska,BRFSS,Alcohol,%,Age-adjusted Prevalence,23.7
AK,Alaska,BRFSS,Alcohol,%,Age-adjusted Prevalence,23.6
AK,Alaska,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.9
AK,Alaska,BRFSS,Alcohol,%,Age-adjusted Prevalence,19.5
AK,Alaska,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.9
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,30.8
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,14.8
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,23.9
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,23.8
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,25.2
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,19.1
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,19.5
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,18.4
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,34.1
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,17.1
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,20.9
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,19.2
AK,Alaska,BRFSS,Alcohol,%,Age-adjusted Prevalence,8
AK,Alaska,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AK,Alaska,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.4
AK,Alaska,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.3
AK,Alaska,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.9
AK,Alaska,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.3
AK,Alaska,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.2
AK,Alaska,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.9
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,8.2
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,8
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,12.9
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,5.3
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,8.1
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,7.7
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,8.5
AK,Alaska,BRFSS,Alcohol,%,Crude Prevalence,7.3
AK,Alaska,PRAMS,Alcohol,%,Crude Prevalence,
AZ,Arizona,YRBSS,Alcohol,%,Crude Prevalence,34.8
AZ,Arizona,YRBSS,Alcohol,%,Crude Prevalence,19
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,13
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,9
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,16.8
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,20.8
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,17.7
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.4
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,14.9
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,14
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,13.5
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,8.3
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,18.7
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,20.3
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,21.8
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,13.9
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,14.2
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,12.1
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,12.4
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,12.6
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,13.7
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.8
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.2
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.2
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,5
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.2
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,3.9
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,3.4
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,6.2
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,5
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,6
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,3.2
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,5.8
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,10.3
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,14.9
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,21.5
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.4
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.9
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,16.8
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,9.7
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,17.9
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,21.1
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,15.3
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,15.3
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,14.6
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,14.2
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,13.6
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,16.1
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.2
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.7
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.7
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.9
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.4
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,4.7
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,4.5
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,5.2
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,5
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,5.4
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,4.3
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,5.8
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.1
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,20
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,23.2
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.4
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,17.7
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.6
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,11.7
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,22.5
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,23.6
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,16.7
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,17.6
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,16.4
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,14.5
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,16.3
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,20.2
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.6
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.1
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.6
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.6
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.4
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,5.6
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,5.8
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,7.7
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,6.7
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,7.2
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,5.4
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,7.9
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.9
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.7
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.3
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,21.7
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.2
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.7
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,16.9
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,14.2
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,9.1
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,16.6
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,21.1
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,13.4
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,14.9
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,14.5
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,8.6
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,13.3
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,15.7
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,4.1
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,6
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.3
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.1
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.1
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.4
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.7
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.9
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,5.4
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,3.6
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,5.7
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,6.7
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,5.1
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,7
AZ,Arizona,YRBSS,Alcohol,%,Crude Prevalence,36
AZ,Arizona,YRBSS,Alcohol,%,Crude Prevalence,20.1
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.7
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.3
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,17.9
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,14.7
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.8
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.3
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,9.1
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,12.3
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,18
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,18.5
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,13.4
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,13.5
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,13.1
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,16.2
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.8
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.4
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.1
AZ,Arizona,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.7
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,3.8
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,8.5
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,6.1
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,6.5
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,BRFSS,Alcohol,%,Crude Prevalence,
AZ,Arizona,PRAMS,Alcohol,%,Crude Prevalence,
AR,Arkansas,YRBSS,Alcohol,%,Crude Prevalence,27.6
AR,Arkansas,YRBSS,Alcohol,%,Crude Prevalence,16.3
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,14.2
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.8
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,20.5
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.1
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,16.1
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,14.7
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,8.8
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,19.8
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,14.1
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,14.4
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,14
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,12.9
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.1
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.1
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.6
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.6
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,3.7
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,7.1
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,5.3
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,6.2
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,4.6
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.9
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.1
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.9
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,16.6
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.3
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.9
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,10.6
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,7.7
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,14
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,16.3
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,11.8
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,12
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,11.1
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,12.8
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.1
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.6
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.8
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.2
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.3
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,4.5
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,3.5
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,4.7
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,4.1
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,4.2
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,4.1
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,4.8
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.7
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,10.4
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,17.7
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,19.6
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,15
AR,Arkansas,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.5
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,13.4
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,9.2
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,19.2
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,14.1
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,13.9
AR,Arkansas,BRFSS,Alcohol,%,Crude Prevalence,
