LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue,DataValueAlt
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.7,29.7
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,33.9,33.9
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,33.1,33.1
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,32.5,32.5
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,33.7,33.7
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,31.4,31.4
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.9,30.9
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.4,24.4
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.9,27.9
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.6,20.6
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.9,20.9
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.1,26.1
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.6,26.6
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,35.9,35.9
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.2,23.2
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.7,26.7
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.2,27.2
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,46.6,46.6
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,12.8,12.8
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.3,25.3
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.8,23.8
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,42.2,42.2
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.3,29.3
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,33.8,33.8
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.9,29.9
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,33.6,33.6
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,32.2,32.2
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.7,29.7
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.4,23.4
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.9,25.9
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.9,25.9
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,35.8,35.8
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.1,27.1
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.3,20.3
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15.6,15.6
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.5,26.5
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.5,24.5
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.7,30.7
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.7,23.7
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.3,30.3
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.2,26.2
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.9,25.9
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,12.3,12.3
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25,25
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24,24
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,34.9,34.9
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.2,28.2
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.9,21.9
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.6,30.6
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,43.5,43.5
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,14,14
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.4,29.4
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.3,29.3
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,36.2,36.2
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,34.3,34.3
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,35.2,35.2
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,33.7,33.7
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,35.7,35.7
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,40.2,40.2
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,33.9,33.9
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,32.7,32.7
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.1,29.1
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,38.5,38.5
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,31.1,31.1
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,31.8,31.8
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,22,22
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.1,30.1
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.8,29.8
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,34.1,34.1
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.8,29.8
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,43.2,43.2
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.9,29.9
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,37,37
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,14,14
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.9,29.9
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.7,28.7
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,31,31
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.9,29.9
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.5,28.5
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.9,29.9
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,38.3,38.3
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.5,24.5
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.3,30.3
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28,28
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.5,29.5
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15,15
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.3,26.3
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.6,25.6
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,41.1,41.1
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,33.2,33.2
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.3,29.3
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.7,30.7
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.9,26.9
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23,23
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,31.9,31.9
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.5,28.5
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.3,28.3
CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,24.2,24.2
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,36.3,36.3
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,32.6,32.6
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.7,27.7
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,35.6,35.6
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.6,30.6
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.1,30.1
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,48.3,48.3
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,35.3,35.3
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.6,16.6
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,32.9,32.9
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.1,30.1
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.8,21.8
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,34.1,34.1
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,32,32
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,38.2,38.2
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,33,33
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,39.9,39.9
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,31.7,31.7
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.9,27.9
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,12.6,12.6
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,32.3,32.3
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.1,28.1
US,United States,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.3,29.3
US,United States,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.9,29.9
US,United States,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.8,29.8
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,40.1,40.1
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.5,24.5
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.8,26.8
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.8,25.8
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,33.8,33.8
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.6,24.6
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.2,25.2
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.6,24.6
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,38.6,38.6
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.3,29.3
AL,Alabama,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,36.4,36.4
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,32,32
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29,29
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,37,37
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,14.7,14.7
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.2,29.2
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.8,27.8
KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,36.2,36.2
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.8,25.8
VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.8,24.8
VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.3,24.3
VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.7,25.7
VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.5,25.5
VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25,25
VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.9,24.9
WA,Washington,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,31.6,31.6
WA,Washington,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.8,25.8
WA,Washington,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,33.7,33.7
WA,Washington,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.7,26.7
WA,Washington,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.6,28.6
WA,Washington,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15.1,15.1
WA,Washington,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.2,26.2
WA,Washington,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.9,26.9
WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,44.1,44.1
WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30,30
WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,36.3,36.3
WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,31.1,31.1
WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,39.3,39.3
WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.5,24.5
WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.6,30.6
WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.6,29.6
WV,West Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,44.6,44.6
WV,West Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,34.3,34.3
WV,West Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,36.9,36.9
WV,West Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,35.5,35.5
WV,West Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,34.3,34.3
WV,West Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,35.6,35.6
